Nomer elektrolizera,,,min,max
5.0,AlF3: kol-vo doz v avt.rezh.,AlF3: kol-vo doz v avt.rezh._2,126.64271822632787,282.0
5.0,AlF3: ustavka pitaniia,AlF3: ustavka pitaniia_0,5.0,-49.306276271698735
5.0,AlF3: ustavka pitaniia,AlF3: ustavka pitaniia_1,-49.306276271698735,187.93757678602583
5.0,AlF3: ustavka pitaniia,AlF3: ustavka pitaniia_2,187.93757678602583,480.0
5.0,AlF3: ves dozy,AlF3: ves dozy_0,0.67,0.6957264082934169
5.0,AlF3: ves dozy,AlF3: ves dozy_1,0.6957264082934169,0.7845087129409818
5.0,AlF3: ves dozy,AlF3: ves dozy_2,0.7845087129409818,0.89
5.0,Cr. dobavka po shumam,Cr. dobavka po shumam_0,0.0,-0.004860489287171133
5.0,Cr. dobavka po shumam,Cr. dobavka po shumam_1,-0.004860489287171133,0.012296198324643553
5.0,Cr. dobavka po shumam,Cr. dobavka po shumam_2,0.012296198324643553,0.085
5.0,Cr. dobavka pri zamene,Cr. dobavka pri zamene_0,0.0,0.02021985519336069
5.0,Cr. dobavka pri zamene,Cr. dobavka pri zamene_1,0.02021985519336069,0.04760380388084875
5.0,Cr. dobavka pri zamene,Cr. dobavka pri zamene_2,0.04760380388084875,0.092
5.0,Cr. vremennaia dobavka,Cr. vremennaia dobavka_0,0.0,-0.002129993749922111
5.0,Cr. vremennaia dobavka,Cr. vremennaia dobavka_1,-0.002129993749922111,0.0025943581878354106
5.0,Cr. vremennaia dobavka,Cr. vremennaia dobavka_2,0.0025943581878354106,0.047
5.0,Dlit. shuma,Dlit. shuma_0,0.0,-0.4785429356549462
5.0,Dlit. shuma,Dlit. shuma_1,-0.4785429356549462,2.41996552979721
5.0,Dlit. shuma,Dlit. shuma_2,2.41996552979721,10.6
5.0,Dlitelnost vylivki,Dlitelnost vylivki_0,2.0,18.937942388596117
5.0,Dlitelnost vylivki,Dlitelnost vylivki_1,18.937942388596117,28.326822376168654
5.0,Dlitelnost vylivki,Dlitelnost vylivki_2,28.326822376168654,44.0
5.0,Dob. napr.,Dob. napr._0,0.0,0.009807400136886284
5.0,Dob. napr.,Dob. napr._1,0.009807400136886284,0.05207185867961045
5.0,Dob. napr.,Dob. napr._2,0.05207185867961045,0.122
5.0,Dobavka k ust. po T elektrolita,Dobavka k ust. po T elektrolita_0,-0.07200000000000001,-0.011331274665701737
5.0,Dobavka k ust. po T elektrolita,Dobavka k ust. po T elektrolita_1,-0.011331274665701737,0.03364134079354887
5.0,Dobavka k ust. po T elektrolita,Dobavka k ust. po T elektrolita_2,0.03364134079354887,0.09
5.0,Doza glinozema,Doza glinozema_0,6.0,6.536893929910231
5.0,Doza glinozema,Doza glinozema_1,6.536893929910231,7.4314234837562205
5.0,Doza glinozema,Doza glinozema_2,7.4314234837562205,8.7
5.0,El-lit: CaF2,El-lit: CaF2_0,4.91,5.274551113414092
5.0,El-lit: CaF2,El-lit: CaF2_1,5.274551113414092,5.6787479501443565
5.0,El-lit: CaF2,El-lit: CaF2_2,5.6787479501443565,6.23
5.0,El-lit: KO,El-lit: KO_0,2.08,2.247661573507573
5.0,El-lit: KO,El-lit: KO_1,2.247661573507573,2.395556198957074
5.0,El-lit: KO,El-lit: KO_2,2.395556198957074,2.686666666666666
5.0,El-lit: MgF2,El-lit: MgF2_0,0.33,0.5624702673307995
5.0,El-lit: MgF2,El-lit: MgF2_1,0.5624702673307995,0.7035986707046666
5.0,El-lit: MgF2,El-lit: MgF2_2,0.7035986707046666,0.83
5.0,El-lit: temp-ra,El-lit: temp-ra_0,932.0,950.8696874034624
5.0,El-lit: temp-ra,El-lit: temp-ra_1,950.8696874034624,967.2031458084823
5.0,El-lit: temp-ra,El-lit: temp-ra_2,967.2031458084823,1002.0
5.0,El-t: uroven (fakt),El-t: uroven (fakt)_0,8.0,14.197493999977999
5.0,El-t: uroven (fakt),El-t: uroven (fakt)_1,14.197493999977999,19.18196703425361
5.0,El-t: uroven (fakt),El-t: uroven (fakt)_2,19.18196703425361,40.0
5.0,Int. mezhdu vyl. i zam. anoda,Int. mezhdu vyl. i zam. anoda_0,0.1,5.246619843968294
5.0,Int. mezhdu vyl. i zam. anoda,Int. mezhdu vyl. i zam. anoda_1,5.246619843968294,10.139493619198507
5.0,Int. mezhdu vyl. i zam. anoda,Int. mezhdu vyl. i zam. anoda_2,10.139493619198507,22.8
5.0,Int. mezhdu zam. i vyl.,Int. mezhdu zam. i vyl._0,0.4,1.8717071407254364
5.0,Int. mezhdu zam. i vyl.,Int. mezhdu zam. i vyl._1,1.8717071407254364,4.855904799573067
5.0,Int. mezhdu zam. i vyl.,Int. mezhdu zam. i vyl._2,4.855904799573067,14.3
5.0,Int. mezhdu zam. i zas. anoda,Int. mezhdu zam. i zas. anoda_0,0.8,2.040618559935165
5.0,Int. mezhdu zam. i zas. anoda,Int. mezhdu zam. i zas. anoda_1,2.040618559935165,7.541734381241318
5.0,Int. mezhdu zam. i zas. anoda,Int. mezhdu zam. i zas. anoda_2,7.541734381241318,35.6
5.0,Kol-vo doz APG v avt.rezh.,Kol-vo doz APG v avt.rezh._0,2645.0,6198.034029749079
5.0,Kol-vo doz APG v avt.rezh.,Kol-vo doz APG v avt.rezh._1,6198.034029749079,7210.540547767453
5.0,Kol-vo doz APG v avt.rezh.,Kol-vo doz APG v avt.rezh._2,7210.540547767453,9515.0
5.0,Kol-vo doz APG v nedopitke,Kol-vo doz APG v nedopitke_0,231.0,814.6308955861529
5.0,Kol-vo doz APG v nedopitke,Kol-vo doz APG v nedopitke_1,814.6308955861529,1430.3375099979767
5.0,Kol-vo doz APG v nedopitke,Kol-vo doz APG v nedopitke_2,1430.3375099979767,1979.0
5.0,Kol-vo doz APG v nominale,Kol-vo doz APG v nominale_0,1210.0,2331.5661160430254
5.0,Kol-vo doz APG v nominale,Kol-vo doz APG v nominale_1,2331.5661160430254,3650.1605555220003
5.0,Kol-vo doz APG v nominale,Kol-vo doz APG v nominale_2,3650.1605555220003,5403.0
5.0,Kol-vo doz APG v perepitke,Kol-vo doz APG v perepitke_0,435.0,2017.4686182001774
5.0,Kol-vo doz APG v perepitke,Kol-vo doz APG v perepitke_1,2017.4686182001774,3025.2058858409687
5.0,Kol-vo doz APG v perepitke,Kol-vo doz APG v perepitke_2,3025.2058858409687,4130.0
5.0,Kol-vo doz APG v teste,Kol-vo doz APG v teste_0,0.0,-28.41892605174349
5.0,Kol-vo doz APG v teste,Kol-vo doz APG v teste_1,-28.41892605174349,123.35257817368014
5.0,Kol-vo doz APG v teste,Kol-vo doz APG v teste_2,123.35257817368014,740.0
5.0,Kol-vo nedopitok,Kol-vo nedopitok_0,6.0,12.545464175103838
5.0,Kol-vo nedopitok,Kol-vo nedopitok_1,12.545464175103838,17.394286008584626
5.0,Kol-vo nedopitok,Kol-vo nedopitok_2,17.394286008584626,23.0
5.0,Kol-vo perepitok,Kol-vo perepitok_0,4.0,11.70297828272881
5.0,Kol-vo perepitok,Kol-vo perepitok_1,11.70297828272881,17.380048903163917
5.0,Kol-vo perepitok,Kol-vo perepitok_2,17.380048903163917,26.0
5.0,Kol-vo testov,Kol-vo testov_0,0.0,-0.0795711010830864
5.0,Kol-vo testov,Kol-vo testov_1,-0.0795711010830864,4.220643841714975
5.0,Kol-vo testov,Kol-vo testov_2,4.220643841714975,10.0
5.0,Metall kovshei: Fe,Metall kovshei: Fe_0,0.02725,0.046162907029765034
5.0,Metall kovshei: Fe,Metall kovshei: Fe_1,0.046162907029765034,0.07845537414311121
5.0,Metall kovshei: Fe,Metall kovshei: Fe_2,0.07845537414311121,0.1537
5.0,Metall kovshei: Si,Metall kovshei: Si_0,0.0302,0.03041959883811405
5.0,Metall kovshei: Si,Metall kovshei: Si_1,0.03041959883811405,0.0637798795523481
5.0,Metall kovshei: Si,Metall kovshei: Si_2,0.0637798795523481,0.2592
5.0,Metall: uroven,Metall: uroven_0,1.0,13.482409421247322
5.0,Metall: uroven,Metall: uroven_1,13.482409421247322,18.38066414029674
5.0,Metall: uroven,Metall: uroven_2,18.38066414029674,24.0
5.0,Metall: uroven (rasch.),Metall: uroven (rasch.)_0,1.0,13.428388697174665
5.0,Metall: uroven (rasch.),Metall: uroven (rasch.)_1,13.428388697174665,18.51043140479183
5.0,Metall: uroven (rasch.),Metall: uroven (rasch.)_2,18.51043140479183,30.0
5.0,Napr. el-ra,Napr. el-ra_0,3.57,3.738814782513531
5.0,Napr. el-ra,Napr. el-ra_1,3.738814782513531,3.84291188905149
5.0,Napr. el-ra,Napr. el-ra_2,3.84291188905149,4.047
5.0,Napr. oshin.,Napr. oshin._0,0.039000595,0.4892883789027329
5.0,Napr. oshin.,Napr. oshin._1,0.4892883789027329,0.8397721847871713
5.0,Napr. oshin.,Napr. oshin._2,0.8397721847871713,0.993667689
5.0,Napr. priv.,Napr. priv._0,3.471,3.7346462928070703
5.0,Napr. priv.,Napr. priv._1,3.7346462928070703,3.842524904841715
5.0,Napr. priv.,Napr. priv._2,3.842524904841715,4.118
5.0,Napr. zad.,Napr. zad._0,3.63,3.69128180469442
5.0,Napr. zad.,Napr. zad._1,3.69128180469442,3.7935998999345215
5.0,Napr. zad.,Napr. zad._2,3.7935998999345215,4.136
5.0,Obr. EDS,Obr. EDS_0,1.084,1.4607457106089683
5.0,Obr. EDS,Obr. EDS_1,1.4607457106089683,1.860280005776044
5.0,Obr. EDS,Obr. EDS_2,1.860280005776044,2.236
5.0,RMPR: dlit. MAINA,RMPR: dlit. MAINA_0,1.0,5.227781858380169
5.0,RMPR: dlit. MAINA,RMPR: dlit. MAINA_1,5.227781858380169,23.187898614992612
5.0,RMPR: dlit. MAINA,RMPR: dlit. MAINA_2,23.187898614992612,90.0
5.0,RMPR: dlit. VIRA,RMPR: dlit. VIRA_0,1.0,11.639361687152043
5.0,RMPR: dlit. VIRA,RMPR: dlit. VIRA_1,11.639361687152043,29.10769713637737
5.0,RMPR: dlit. VIRA,RMPR: dlit. VIRA_2,29.10769713637737,81.0
5.0,RMPR: koeff.,RMPR: koeff._0,22.7,27.07312387295106
5.0,RMPR: koeff.,RMPR: koeff._1,27.07312387295106,37.70321705283878
5.0,RMPR: koeff.,RMPR: koeff._2,37.70321705283878,51.4
5.0,RMPR: kol-vo MAINA,RMPR: kol-vo MAINA_0,0.0,2.8409669659691454
5.0,RMPR: kol-vo MAINA,RMPR: kol-vo MAINA_1,2.8409669659691454,10.819576751885375
5.0,RMPR: kol-vo MAINA,RMPR: kol-vo MAINA_2,10.819576751885375,41.0
5.0,RMPR: kol-vo VIRA,RMPR: kol-vo VIRA_0,0.0,7.59549870518336
5.0,RMPR: kol-vo VIRA,RMPR: kol-vo VIRA_1,7.59549870518336,16.435360956829864
5.0,RMPR: kol-vo VIRA,RMPR: kol-vo VIRA_2,16.435360956829864,38.0
5.0,RMPR: vremia v ruch.rezh.,RMPR: vremia v ruch.rezh._0,0.0,-0.3358032469094341
5.0,RMPR: vremia v ruch.rezh.,RMPR: vremia v ruch.rezh._1,-0.3358032469094341,0.7328642314796019
5.0,RMPR: vremia v ruch.rezh.,RMPR: vremia v ruch.rezh._2,0.7328642314796019,9.5
5.0,RMPR: vremia zapreta,RMPR: vremia zapreta_0,0.0,-0.27353062558084323
5.0,RMPR: vremia zapreta,RMPR: vremia zapreta_1,-0.27353062558084323,0.35861512227445086
5.0,RMPR: vremia zapreta,RMPR: vremia zapreta_2,0.35861512227445086,7.4
5.0,Shum,Shum_0,0.006,0.007195943837691227
5.0,Shum,Shum_1,0.007195943837691227,0.017212579307055102
5.0,Shum,Shum_2,0.017212579307055102,0.068
5.0,Tsel. KO,Tsel. KO_0,2.25,2.259970890290066
5.0,Tsel. KO,Tsel. KO_1,2.259970890290066,2.347883655164505
5.0,Tsel. KO,Tsel. KO_2,2.347883655164505,2.7000000000000006
5.0,Tsel. napr. el-ra,Tsel. napr. el-ra_0,3.65,3.6219377563655937
5.0,Tsel. napr. el-ra,Tsel. napr. el-ra_1,3.6219377563655937,3.8199386072706107
5.0,Tsel. napr. el-ra,Tsel. napr. el-ra_2,3.8199386072706107,6.16
5.0,Tsel. temp. el-ta,Tsel. temp. el-ta_0,962.0,959.3275392689413
5.0,Tsel. temp. el-ta,Tsel. temp. el-ta_1,959.3275392689413,965.4957334583314
5.0,Tsel. temp. el-ta,Tsel. temp. el-ta_2,965.4957334583314,1000.0
5.0,Upravlenie: temp-ra el-ta,Upravlenie: temp-ra el-ta_0,932.0,951.03980359057
5.0,Upravlenie: temp-ra el-ta,Upravlenie: temp-ra el-ta_1,951.03980359057,966.7109295472599
5.0,Upravlenie: temp-ra el-ta,Upravlenie: temp-ra el-ta_2,966.7109295472599,989.0
5.0,Upravlenie: temp-ra likv.,Upravlenie: temp-ra likv._0,922.0,943.5672282914232
5.0,Upravlenie: temp-ra likv.,Upravlenie: temp-ra likv._1,943.5672282914232,960.2466564943965
5.0,Upravlenie: temp-ra likv.,Upravlenie: temp-ra likv._2,960.2466564943965,993.0
5.0,Upravlenie: temp-ra peregreva,Upravlenie: temp-ra peregreva_0,-29.0,1.3110993113000937
5.0,Upravlenie: temp-ra peregreva,Upravlenie: temp-ra peregreva_1,1.3110993113000937,12.545621515878636
5.0,Upravlenie: temp-ra peregreva,Upravlenie: temp-ra peregreva_2,12.545621515878636,34.0
5.0,Ustavka APG,Ustavka APG_0,1.1,1.178935877541383
5.0,Ustavka APG,Ustavka APG_1,1.178935877541383,1.4423719843249116
5.0,Ustavka APG,Ustavka APG_2,1.4423719843249116,2.0
5.0,Vremia APG v ruch.rezh.,Vremia APG v ruch.rezh._0,0.0,-0.10583717593401704
5.0,Vremia APG v ruch.rezh.,Vremia APG v ruch.rezh._1,-0.10583717593401704,0.16142593863575067
5.0,Vremia APG v ruch.rezh.,Vremia APG v ruch.rezh._2,0.16142593863575067,3.6
5.0,Vremia na golod.,Vremia na golod._0,0.0,-4.1012021568520005
5.0,Vremia na golod.,Vremia na golod._1,-4.1012021568520005,25.50945081196258
5.0,Vremia na golod.,Vremia na golod._2,25.50945081196258,109.0
5.0,Vremia otkl. APG,Vremia otkl. APG_0,0.0,-0.1244180452603166
5.0,Vremia otkl. APG,Vremia otkl. APG_1,-0.1244180452603166,0.17749634771100417
5.0,Vremia otkl. APG,Vremia otkl. APG_2,0.17749634771100417,3.7
5.0,Vremia pitaniia po bazovoi ustavke,Vremia pitaniia po bazovoi ustavke_0,4.6,7.828752897760124
5.0,Vremia pitaniia po bazovoi ustavke,Vremia pitaniia po bazovoi ustavke_1,7.828752897760124,12.080725427001054
5.0,Vremia pitaniia po bazovoi ustavke,Vremia pitaniia po bazovoi ustavke_2,12.080725427001054,18.1
5.0,Vremia v nedopitke,Vremia v nedopitke_0,1.7,4.777582682907102
5.0,Vremia v nedopitke,Vremia v nedopitke_1,4.777582682907102,8.14144744200105
5.0,Vremia v nedopitke,Vremia v nedopitke_2,8.14144744200105,10.6
5.0,Vremia v perepitke,Vremia v perepitke_0,1.1,5.031922563772005
5.0,Vremia v perepitke,Vremia v perepitke_1,5.031922563772005,7.86888566547122
5.0,Vremia v perepitke,Vremia v perepitke_2,7.86888566547122,11.1
5.0,Vremia v teste,Vremia v teste_0,0.0,-0.2271909843872273
5.0,Vremia v teste,Vremia v teste_1,-0.2271909843872273,1.4511439601403509
5.0,Vremia v teste,Vremia v teste_2,1.4511439601403509,7.3
5.0,Vremia zapreta APG,Vremia zapreta APG_0,0.0,-0.012117272252700482
5.0,Vremia zapreta APG,Vremia zapreta APG_1,-0.012117272252700482,0.013292878424632884
5.0,Vremia zapreta APG,Vremia zapreta APG_2,0.013292878424632884,0.4
5.0,Vylivka: L/O,Vylivka: L/O_0,980.0,3472.436714252288
5.0,Vylivka: L/O,Vylivka: L/O_1,3472.436714252288,4570.634556871885
5.0,Vylivka: L/O,Vylivka: L/O_2,4570.634556871885,8540.0
5.0,Vylivka: zadanie,Vylivka: zadanie_0,1000.0,3570.0197664123352
5.0,Vylivka: zadanie,Vylivka: zadanie_1,3570.0197664123352,4368.10340074309
5.0,Vylivka: zadanie,Vylivka: zadanie_2,4368.10340074309,5220.0
6.0,APG,APG_0,21441.0,43249.49283877443
6.0,APG,APG_1,43249.49283877443,49281.2803133197
6.0,APG,APG_2,49281.2803133197,65254.00000000001
6.0,AlF3: kol-vo doz v avt.rezh.,AlF3: kol-vo doz v avt.rezh._0,0.0,34.80916722824762
6.0,AlF3: kol-vo doz v avt.rezh.,AlF3: kol-vo doz v avt.rezh._1,34.80916722824762,114.19597604875457
6.0,AlF3: kol-vo doz v avt.rezh.,AlF3: kol-vo doz v avt.rezh._2,114.19597604875457,290.0
6.0,AlF3: ustavka pitaniia,AlF3: ustavka pitaniia_0,5.0,-46.83535073958872
6.0,AlF3: ustavka pitaniia,AlF3: ustavka pitaniia_1,-46.83535073958872,196.90221334061732
6.0,AlF3: ustavka pitaniia,AlF3: ustavka pitaniia_2,196.90221334061732,480.0
6.0,AlF3: ves dozy,AlF3: ves dozy_0,0.76,0.7537441810089793
6.0,AlF3: ves dozy,AlF3: ves dozy_1,0.7537441810089793,0.8852124685134355
6.0,AlF3: ves dozy,AlF3: ves dozy_2,0.8852124685134355,1.0
6.0,Cr. dobavka po shumam,Cr. dobavka po shumam_0,0.0,-0.0059370307231179555
6.0,Cr. dobavka po shumam,Cr. dobavka po shumam_1,-0.0059370307231179555,0.01689661926095775
6.0,Cr. dobavka po shumam,Cr. dobavka po shumam_2,0.01689661926095775,0.151
6.0,Cr. dobavka pri zamene,Cr. dobavka pri zamene_0,0.0,0.020033310793214198
6.0,Cr. dobavka pri zamene,Cr. dobavka pri zamene_1,0.020033310793214198,0.047373008089959284
6.0,Cr. dobavka pri zamene,Cr. dobavka pri zamene_2,0.047373008089959284,0.086
6.0,Cr. vremennaia dobavka,Cr. vremennaia dobavka_0,0.0,-0.0027195729330429584
6.0,Cr. vremennaia dobavka,Cr. vremennaia dobavka_1,-0.0027195729330429584,0.003348522235026794
6.0,Cr. vremennaia dobavka,Cr. vremennaia dobavka_2,0.003348522235026794,0.064
6.0,Dlit. shuma,Dlit. shuma_0,0.0,-0.539122303294632
6.0,Dlit. shuma,Dlit. shuma_1,-0.539122303294632,2.9321886511727
6.0,Dlit. shuma,Dlit. shuma_2,2.9321886511727,13.4
6.0,Dlitelnost vylivki,Dlitelnost vylivki_0,3.0,18.66467754934358
6.0,Dlitelnost vylivki,Dlitelnost vylivki_1,18.66467754934358,28.904143743432087
6.0,Dlitelnost vylivki,Dlitelnost vylivki_2,28.904143743432087,39.0
6.0,Dob. napr.,Dob. napr._0,0.0,0.009545136375387932
6.0,Dob. napr.,Dob. napr._1,0.009545136375387932,0.0549844511918559
6.0,Dob. napr.,Dob. napr._2,0.0549844511918559,0.17800000000000002
6.0,Dobavka k ust. po T elektrolita,Dobavka k ust. po T elektrolita_0,-0.053,-0.00915285648937211
6.0,Dobavka k ust. po T elektrolita,Dobavka k ust. po T elektrolita_1,-0.00915285648937211,0.03660032158856387
6.0,Dobavka k ust. po T elektrolita,Dobavka k ust. po T elektrolita_2,0.03660032158856387,0.086
6.0,Doza glinozema,Doza glinozema_0,5.8,5.862585997040472
6.0,Doza glinozema,Doza glinozema_1,5.862585997040472,7.207803422503852
6.0,Doza glinozema,Doza glinozema_2,7.207803422503852,9.8
6.0,El-lit: CaF2,El-lit: CaF2_0,4.93,5.302695013579471
6.0,El-lit: CaF2,El-lit: CaF2_1,5.302695013579471,5.722838957331072
6.0,El-lit: CaF2,El-lit: CaF2_2,5.722838957331072,6.21
6.0,El-lit: KO,El-lit: KO_0,2.06,2.239064223099396
6.0,El-lit: KO,El-lit: KO_1,2.239064223099396,2.3917417143383473
6.0,El-lit: KO,El-lit: KO_2,2.3917417143383473,2.72
6.0,El-lit: MgF2,El-lit: MgF2_0,0.27,0.5719279584499611
6.0,El-lit: MgF2,El-lit: MgF2_1,0.5719279584499611,0.7469542890096917
6.0,El-lit: MgF2,El-lit: MgF2_2,0.7469542890096917,1.09
6.0,El-lit: temp-ra,El-lit: temp-ra_0,928.0,949.7711799218249
6.0,El-lit: temp-ra,El-lit: temp-ra_1,949.7711799218249,967.2038735350533
6.0,El-lit: temp-ra,El-lit: temp-ra_2,967.2038735350533,999.0
6.0,El-t: uroven (fakt),El-t: uroven (fakt)_0,8.0,14.203144398593691
6.0,El-t: uroven (fakt),El-t: uroven (fakt)_1,14.203144398593691,19.49892260069355
6.0,El-t: uroven (fakt),El-t: uroven (fakt)_2,19.49892260069355,40.0
6.0,Int. mezhdu vyl. i zam. anoda,Int. mezhdu vyl. i zam. anoda_0,0.8,5.096431184510308
6.0,Int. mezhdu vyl. i zam. anoda,Int. mezhdu vyl. i zam. anoda_1,5.096431184510308,10.582224277674577
6.0,Int. mezhdu vyl. i zam. anoda,Int. mezhdu vyl. i zam. anoda_2,10.582224277674577,27.0
6.0,Int. mezhdu zam. i vyl.,Int. mezhdu zam. i vyl._0,0.6,1.9951152612713925
6.0,Int. mezhdu zam. i vyl.,Int. mezhdu zam. i vyl._1,1.9951152612713925,5.141404529617323
6.0,Int. mezhdu zam. i vyl.,Int. mezhdu zam. i vyl._2,5.141404529617323,15.5
6.0,Int. mezhdu zam. i zas. anoda,Int. mezhdu zam. i zas. anoda_0,0.7,2.4448506390027114
6.0,Int. mezhdu zam. i zas. anoda,Int. mezhdu zam. i zas. anoda_1,2.4448506390027114,7.002616027663949
6.0,Int. mezhdu zam. i zas. anoda,Int. mezhdu zam. i zas. anoda_2,7.002616027663949,21.9
6.0,Kol-vo doz APG v avt.rezh.,Kol-vo doz APG v avt.rezh._0,3063.0,6314.850954777606
6.0,Kol-vo doz APG v avt.rezh.,Kol-vo doz APG v avt.rezh._1,6314.850954777606,7987.9146587418645
6.0,Kol-vo doz APG v avt.rezh.,Kol-vo doz APG v avt.rezh._2,7987.9146587418645,11060.0
6.0,Kol-vo doz APG v nedopitke,Kol-vo doz APG v nedopitke_0,198.0,855.2523830012312
6.0,Kol-vo doz APG v nedopitke,Kol-vo doz APG v nedopitke_1,855.2523830012312,1544.6227088430007
6.0,Kol-vo doz APG v nedopitke,Kol-vo doz APG v nedopitke_2,1544.6227088430007,2098.0
6.0,Kol-vo doz APG v nominale,Kol-vo doz APG v nominale_0,1382.0,2422.5559961144018
6.0,Kol-vo doz APG v nominale,Kol-vo doz APG v nominale_1,2422.5559961144018,4048.331586545407
6.0,Kol-vo doz APG v nominale,Kol-vo doz APG v nominale_2,4048.331586545407,6809.0
6.0,Kol-vo doz APG v perepitke,Kol-vo doz APG v perepitke_0,233.0,2074.8362252978786
6.0,Kol-vo doz APG v perepitke,Kol-vo doz APG v perepitke_1,2074.8362252978786,3211.7265961569337
6.0,Kol-vo doz APG v perepitke,Kol-vo doz APG v perepitke_2,3211.7265961569337,4504.0
6.0,Kol-vo doz APG v teste,Kol-vo doz APG v teste_0,0.0,-24.22118545199099
6.0,Kol-vo doz APG v teste,Kol-vo doz APG v teste_1,-24.22118545199099,122.79141856615716
6.0,Kol-vo doz APG v teste,Kol-vo doz APG v teste_2,122.79141856615716,556.0
6.0,Kol-vo nedopitok,Kol-vo nedopitok_0,5.0,12.400916161758271
6.0,Kol-vo nedopitok,Kol-vo nedopitok_1,12.400916161758271,17.192030201210134
6.0,Kol-vo nedopitok,Kol-vo nedopitok_2,17.192030201210134,24.0
6.0,Kol-vo perepitok,Kol-vo perepitok_0,4.0,11.650760086969346
6.0,Kol-vo perepitok,Kol-vo perepitok_1,11.650760086969346,16.610812286285615
6.0,Kol-vo perepitok,Kol-vo perepitok_2,16.610812286285615,24.0
6.0,Kol-vo testov,Kol-vo testov_0,0.0,0.14716813497812886
6.0,Kol-vo testov,Kol-vo testov_1,0.14716813497812886,4.231964855470071
6.0,Kol-vo testov,Kol-vo testov_2,4.231964855470071,11.0
6.0,Metall kovshei: Fe,Metall kovshei: Fe_0,0.0256,0.044525912865691325
6.0,Metall kovshei: Fe,Metall kovshei: Fe_1,0.044525912865691325,0.08035944584587523
6.0,Metall kovshei: Fe,Metall kovshei: Fe_2,0.08035944584587523,0.213
6.0,Metall kovshei: Si,Metall kovshei: Si_0,0.0297,0.02436680814776826
6.0,Metall kovshei: Si,Metall kovshei: Si_1,0.02436680814776826,0.07270178628854225
6.0,Metall kovshei: Si,Metall kovshei: Si_2,0.07270178628854225,0.3186
6.0,Metall: uroven,Metall: uroven_0,0.0,15.235343955176251
6.0,Metall: uroven,Metall: uroven_1,15.235343955176251,19.61426402771755
6.0,Metall: uroven,Metall: uroven_2,19.61426402771755,25.0
6.0,Metall: uroven (rasch.),Metall: uroven (rasch.)_0,0.0,15.190914449659356
6.0,Metall: uroven (rasch.),Metall: uroven (rasch.)_1,15.190914449659356,19.74565005497357
6.0,Metall: uroven (rasch.),Metall: uroven (rasch.)_2,19.74565005497357,30.0
6.0,Napr. el-ra,Napr. el-ra_0,3.645,3.731562796676798
6.0,Napr. el-ra,Napr. el-ra_1,3.731562796676798,3.8420154546090193
6.0,Napr. el-ra,Napr. el-ra_2,3.8420154546090193,4.084
6.0,Napr. oshin.,Napr. oshin._0,0.039000595,0.4892883789027329
6.0,Napr. oshin.,Napr. oshin._1,0.4892883789027329,0.8397721847871713
6.0,Napr. oshin.,Napr. oshin._2,0.8397721847871713,0.993667689
6.0,Napr. priv.,Napr. priv._0,3.644,3.7278839426540573
6.0,Napr. priv.,Napr. priv._1,3.7278839426540573,3.841202023547263
6.0,Napr. priv.,Napr. priv._2,3.841202023547263,4.08
6.0,Napr. zad.,Napr. zad._0,3.623,3.6855223018425103
6.0,Napr. zad.,Napr. zad._1,3.6855223018425103,3.788026559289008
6.0,Napr. zad.,Napr. zad._2,3.788026559289008,4.065
6.0,Obr. EDS,Obr. EDS_0,1.069,1.4208782264851663
6.0,Obr. EDS,Obr. EDS_1,1.4208782264851663,1.8566618176000658
6.0,Obr. EDS,Obr. EDS_2,1.8566618176000658,2.293
6.0,RMPR: dlit. MAINA,RMPR: dlit. MAINA_0,1.0,5.486591054150958
6.0,RMPR: dlit. MAINA,RMPR: dlit. MAINA_1,5.486591054150958,26.29151545472478
6.0,RMPR: dlit. MAINA,RMPR: dlit. MAINA_2,26.29151545472478,84.0
6.0,RMPR: dlit. VIRA,RMPR: dlit. VIRA_0,2.0,12.152475194674178
6.0,RMPR: dlit. VIRA,RMPR: dlit. VIRA_1,12.152475194674178,33.17595977960944
6.0,RMPR: dlit. VIRA,RMPR: dlit. VIRA_2,33.17595977960944,98.0
6.0,RMPR: koeff.,RMPR: koeff._0,21.7,26.477794584519266
6.0,RMPR: koeff.,RMPR: koeff._1,26.477794584519266,36.65637146985254
6.0,RMPR: koeff.,RMPR: koeff._2,36.65637146985254,53.2
6.0,RMPR: kol-vo MAINA,RMPR: kol-vo MAINA_0,0.0,2.8437181650308236
6.0,RMPR: kol-vo MAINA,RMPR: kol-vo MAINA_1,2.8437181650308236,11.805804244961829
6.0,RMPR: kol-vo MAINA,RMPR: kol-vo MAINA_2,11.805804244961829,32.0
6.0,RMPR: kol-vo VIRA,RMPR: kol-vo VIRA_0,2.0,8.309304972541696
6.0,RMPR: kol-vo VIRA,RMPR: kol-vo VIRA_1,8.309304972541696,17.89495659983156
6.0,RMPR: kol-vo VIRA,RMPR: kol-vo VIRA_2,17.89495659983156,38.0
6.0,RMPR: vremia v ruch.rezh.,RMPR: vremia v ruch.rezh._0,0.0,-0.33219035289473076
6.0,RMPR: vremia v ruch.rezh.,RMPR: vremia v ruch.rezh._1,-0.33219035289473076,0.81360108030105
6.0,RMPR: vremia v ruch.rezh.,RMPR: vremia v ruch.rezh._2,0.81360108030105,12.2
6.0,RMPR: vremia zapreta,RMPR: vremia zapreta_0,0.0,-0.2404374878076889
